"ANO","NIVEL","MUNICIPIO","TO","TORC","TORCR","TO_NN","TO_N","TO_CB_I","TO_CB_N","TO_CB_C","TO_CB_R","TO_CB_O","TO_M","TO_F","TO_F_IF","TO_FT","TO_NT","TO_NT_P","TO_NT_T","TO_PNT","TO_MT_G","TONT_B","TONT_PT","TONT_A","TONT_PD","TONT_I","TO_MT","TO_MT_DG","TO_MT_PT","TO_MT_AB","TO_MT_42","TO_MT_43","TO_MT_P","TO_MT_P_I","TO_MT_P_ES","TO_MT_P_EFI","TO_MT_P_EFII","TO_MT_P_EM","TO_MT_P_ESI","TO_MT_P_ESC"
2015,"MU",293240,88,0,0,13,75,4,8,35,8,20,48,40,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,"MU",293245,43,0,0,3,40,1,2,7,0,30,31,12,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,"MU",293250,154,0,0,22,132,9,15,42,17,49,108,46,5,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0
2015,"MU",293260,89,0,0,5,84,2,14,21,18,29,50,39,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2015,"MU",293270,153,0,0,18,135,7,18,37,8,65,93,60,4,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,"MU",293280,113,0,0,13,100,9,13,24,5,49,64,49,7,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,"MU",293290,543,0,0,100,443,22,50,104,30,237,324,219,31,0,2,1,1,0,0,0,0,0,2,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0
2015,"MU",293300,139,0,0,17,122,10,16,34,17,45,76,63,3,0,3,3,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,"MU",293305,96,0,0,14,82,1,9,13,2,57,62,34,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,"MU",293310,59,0,0,7,52,1,6,13,1,31,34,25,3,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,"MU",293315,64,0,0,8,56,1,14,17,3,21,35,29,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,"MU",293317,62,0,0,4,58,6,12,15,2,23,37,25,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,"MU",293320,293,0,0,49,244,18,31,80,25,90,179,114,19,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,"MU",293325,45,0,0,11,34,2,4,6,3,19,28,17,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,"MU",293330,2061,0,0,358,1703,76,301,510,149,667,1202,853,97,0,17,15,2,0,0,2,0,0,14,0,2,0,2,0,0,0,2,1,0,0,1,0,0,0
2015,"MU",293340,45,0,0,2,43,1,6,8,3,25,22,23,3,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,"MU",293345,47,0,0,7,40,4,7,8,4,17,22,25,3,0,3,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,"MU",293350,90,0,0,14,76,3,13,16,3,41,62,28,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,"MU",293360,260,0,0,44,216,12,21,47,16,120,157,103,20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0
